"activty" "subjectId" "variable" "value"
"sitting" 17 "meantimeBodyaccelerationstandarddev-Z" -0.660582755619022
"sitting" 17 "meantimeBodygyroscopeJerkmagnitudemean" -0.810438232853261
"sitting" 17 "meantimeBodygyroscopeJerkmagnitudestandarddev" -0.825255969701087
"sitting" 17 "meantimeBodygyroscopeJerkmean-X" -0.107854170946467
"sitting" 17 "meantimeBodygyroscopeJerkmean-Y" -0.039171944702962
"sitting" 17 "meantimeBodygyroscopeJerkmean-Z" -0.0508496510874185
"sitting" 17 "meantimeBodygyroscopeJerkstandarddev-X" -0.788387981630435
"sitting" 17 "meantimeBodygyroscopeJerkstandarddev-Y" -0.825988662771739
"sitting" 17 "meantimeBodygyroscopeJerkstandarddev-Z" -0.808251302907609
"sitting" 17 "meantimeBodygyroscopemagnitudemean" -0.676185123284103
"sitting" 17 "meantimeBodygyroscopemagnitudestandarddev" -0.750145260967391
"sitting" 17 "meantimeBodygyroscopemean-X" -0.0146686177049565
"sitting" 17 "meantimeBodygyroscopemean-Y" -0.082710926198038
"sitting" 17 "meantimeBodygyroscopemean-Z" 0.077025064375462
"sitting" 17 "meantimeBodygyroscopestandarddev-X" -0.759011119945652
"sitting" 17 "meantimeBodygyroscopestandarddev-Y" -0.764867040625
"sitting" 17 "meantimeBodygyroscopestandarddev-Z" -0.720741038680163
"sitting" 17 "meantimeGravityaccelerationmagnitudemean" -0.568367244093859
"sitting" 17 "meantimeGravityaccelerationmagnitudestandarddev" -0.636074477703533
"sitting" 17 "meantimeGravityaccelerationmean-X" 0.69893741138587
"sitting" 17 "meantimeGravityaccelerationmean-Y" -0.013734698125
"sitting" 17 "meantimeGravityaccelerationmean-Z" -0.0177042428953804
"sitting" 17 "meantimeGravityaccelerationstandarddev-X" -0.971771652907609
"sitting" 17 "meantimeGravityaccelerationstandarddev-Y" -0.958810046467391
"sitting" 17 "meantimeGravityaccelerationstandarddev-Z" -0.949039213831522
"sitting" 19 "meanfrequencyBodyBodyaccelerationJerkmagnitudemean" -0.98231601974359
"sitting" 19 "meanfrequencyBodyBodyaccelerationJerkmagnitudestandarddev" -0.982715393461538
"sitting" 19 "meanfrequencyBodyBodygyroscopeJerkmagnitudemean" -0.987124077051282
"sitting" 19 "meanfrequencyBodyBodygyroscopeJerkmagnitudestandarddev" -0.985482119102564
"sitting" 19 "meanfrequencyBodyBodygyroscopemagnitudemean" -0.973814316410256
"sitting" 19 "meanfrequencyBodyBodygyroscopemagnitudestandarddev" -0.964450168076923
"sitting" 19 "meanfrequencyBodyaccelerationJerkmean-X" -0.987032099230769
"sitting" 19 "meanfrequencyBodyaccelerationJerkmean-Y" -0.976037100512821
"sitting" 19 "meanfrequencyBodyaccelerationJerkmean-Z" -0.984388027179487
"sitting" 19 "meanfrequencyBodyaccelerationJerkstandarddev-X" -0.988304746153846
"sitting" 19 "meanfrequencyBodyaccelerationJerkstandarddev-Y" -0.97953170525641
"sitting" 19 "meanfrequencyBodyaccelerationJerkstandarddev-Z" -0.988454999230769
"sitting" 19 "meanfrequencyBodyaccelerationmagnitudemean" -0.96946894948718
"sitting" 19 "meanfrequencyBodyaccelerationmagnitudestandarddev" -0.966153062179487
"sitting" 19 "meanfrequencyBodyaccelerationmean-X" -0.984255713846154
"sitting" 19 "meanfrequencyBodyaccelerationmean-Y" -0.962408410897436
"sitting" 19 "meanfrequencyBodyaccelerationmean-Z" -0.971502972692308
"sitting" 19 "meanfrequencyBodyaccelerationstandarddev-X" -0.983583491025641
"sitting" 19 "meanfrequencyBodyaccelerationstandarddev-Y" -0.954567041538462
"sitting" 19 "meanfrequencyBodyaccelerationstandarddev-Z" -0.955532340512821
"sitting" 19 "meanfrequencyBodygyroscopemean-X" -0.973600250384615
"sitting" 19 "meanfrequencyBodygyroscopemean-Y" -0.978913558846154
"sitting" 19 "meanfrequencyBodygyroscopemean-Z" -0.972983852179487
"sitting" 19 "meanfrequencyBodygyroscopestandarddev-X" -0.977522990769231
"sitting" 19 "meanfrequencyBodygyroscopestandarddev-Y" -0.971505860512821
"sitting" 19 "meanfrequencyBodygyroscopestandarddev-Z" -0.973696549102564
"sitting" 19 "meantimeBodyaccelerationJerkmagnitudemean" -0.985912167820513
"sitting" 19 "meantimeBodyaccelerationJerkmagnitudestandarddev" -0.982970655897436
"sitting" 19 "meantimeBodyaccelerationJerkmean-X" 0.0754987303089744
"sitting" 19 "meantimeBodyaccelerationJerkmean-Y" 0.0101588435987179
"sitting" 19 "meantimeBodyaccelerationJerkmean-Z" 0.000933886249782051
"sitting" 19 "meantimeBodyaccelerationJerkstandarddev-X" -0.987056352564103
"sitting" 19 "meantimeBodyaccelerationJerkstandarddev-Y" -0.976745864871795
"sitting" 19 "meantimeBodyaccelerationJerkstandarddev-Z" -0.987054267692308
"sitting" 19 "meantimeBodyaccelerationmagnitudemean" -0.967630046410256
"sitting" 19 "meantimeBodyaccelerationmagnitudestandarddev" -0.96428652051282
"sitting" 19 "meantimeBodyaccelerationmean-X" 0.274728278461538
"sitting" 19 "meantimeBodyaccelerationmean-Y" -0.0161937053371795
"sitting" 19 "meantimeBodyaccelerationmean-Z" -0.106971953217949
"sitting" 19 "meantimeBodyaccelerationstandarddev-X" -0.983706167948718
"sitting" 19 "meantimeBodyaccelerationstandarddev-Y" -0.955835759487179
"sitting" 19 "meantimeBodyaccelerationstandarddev-Z" -0.959403922307692
"sitting" 19 "meantimeBodygyroscopeJerkmagnitudemean" -0.988983329615385
"sitting" 19 "meantimeBodygyroscopeJerkmagnitudestandarddev" -0.986067566025641
"sitting" 19 "meantimeBodygyroscopeJerkmean-X" -0.0993183353846154
"sitting" 19 "meantimeBodygyroscopeJerkmean-Y" -0.0412910828589744
"sitting" 19 "meantimeBodygyroscopeJerkmean-Z" -0.0558204450128205
"sitting" 19 "meantimeBodygyroscopeJerkstandarddev-X" -0.982878405641026
"sitting" 19 "meantimeBodygyroscopeJerkstandarddev-Y" -0.989480799358974
"sitting" 19 "meantimeBodygyroscopeJerkstandarddev-Z" -0.985228984358974
"sitting" 19 "meantimeBodygyroscopemagnitudemean" -0.956717993717949
"sitting" 19 "meantimeBodygyroscopemagnitudestandarddev" -0.964276738076923
"sitting" 19 "meantimeBodygyroscopemean-X" -0.0239638268382051
"sitting" 19 "meantimeBodygyroscopemean-Y" -0.0659241056410256
"sitting" 19 "meantimeBodygyroscopemean-Z" 0.0855267904914103
"sitting" 19 "meantimeBodygyroscopestandarddev-X" -0.976500945769231
"sitting" 19 "meantimeBodygyroscopestandarddev-Y" -0.973938295897436
"sitting" 19 "meantimeBodygyroscopestandarddev-Z" -0.971535677820513
"sitting" 19 "meantimeGravityaccelerationmagnitudemean" -0.967630046410256
"sitting" 19 "meantimeGravityaccelerationmagnitudestandarddev" -0.96428652051282
"sitting" 19 "meantimeGravityaccelerationmean-X" 0.759788574102564
"sitting" 19 "meantimeGravityaccelerationmean-Y" 0.0205548279487179
"sitting" 19 "meantimeGravityaccelerationmean-Z" 0.33369004425641
"sitting" 19 "meantimeGravityaccelerationstandarddev-X" -0.980547458076923
"sitting" 19 "meantimeGravityaccelerationstandarddev-Y" -0.974506892051282
"sitting" 19 "meantimeGravityaccelerationstandarddev-Z" -0.965898206923077
"standing" 1 "meanfrequencyBodyBodyaccelerationJerkmagnitudemean" -0.499075765624092
"standing" 1 "meanfrequencyBodyBodyaccelerationJerkmagnitudestandarddev" -0.541823079570029
"standing" 1 "meanfrequencyBodyBodygyroscopeJerkmagnitudemean" -0.645970655298847
"standing" 1 "meanfrequencyBodyBodygyroscopeJerkmagnitudestandarddev" -0.685811262634006
"standing" 1 "meanfrequencyBodyBodygyroscopemagnitudemean" -0.535002770337752
"standing" 1 "meanfrequencyBodyBodygyroscopemagnitudestandarddev" -0.566576670397695
"standing" 1 "meanfrequencyBodyaccelerationJerkmean-X" -0.547348892435764
"standing" 1 "meanfrequencyBodyaccelerationJerkmean-Y" -0.507343617969859
"standing" 1 "meanfrequencyBodyaccelerationJerkmean-Z" -0.695305113832853
"standing" 1 "meanfrequencyBodyaccelerationJerkstandarddev-X" -0.543979776127867
"standing" 1 "meanfrequencyBodyaccelerationJerkstandarddev-Y" -0.466251676533372
"standing" 1 "meanfrequencyBodyaccelerationJerkstandarddev-Z" -0.737861932680115
"standing" 1 "meanfrequencyBodyaccelerationmagnitudemean" -0.478448523354179
"standing" 1 "meanfrequencyBodyaccelerationmagnitudestandarddev" -0.589710231217867
"standing" 1 "meanfrequencyBodyaccelerationmean-X" -0.531895161258213
"standing" 1 "meanfrequencyBodyaccelerationmean-Y" -0.406435448904438
"standing" 1 "meanfrequencyBodyaccelerationmean-Z" -0.596411165253602
"standing" 1 "meanfrequencyBodyaccelerationstandarddev-X" -0.553060616663401
"standing" 1 "meanfrequencyBodyaccelerationstandarddev-Y" -0.390150939647061
"standing" 1 "meanfrequencyBodyaccelerationstandarddev-Z" -0.498583091676081
"standing" 1 "meanfrequencyBodygyroscopemean-X" -0.623219182311527
"standing" 1 "meanfrequencyBodygyroscopemean-Y" -0.505309434070029
"standing" 1 "meanfrequencyBodygyroscopemean-Z" -0.553529065425648
"standing" 1 "meanfrequencyBodygyroscopestandarddev-X" -0.708263420861671
"standing" 1 "meanfrequencyBodygyroscopestandarddev-Y" -0.429825832648703
"standing" 1 "meanfrequencyBodygyroscopestandarddev-Z" -0.650476162132565
"standing" 1 "meantimeBodyaccelerationJerkmagnitudemean" -0.545431612066571
"standing" 1 "meantimeBodyaccelerationJerkmagnitudestandarddev" -0.515922167555159
"standing" 1 "meantimeBodyaccelerationJerkmean-X" 0.0770930495126801
"standing" 1 "meantimeBodyaccelerationJerkmean-Y" 0.0165908438802305
"standing" 1 "meantimeBodyaccelerationJerkmean-Z" -0.00910758730117003
"standing" 1 "meantimeBodyaccelerationJerkstandarddev-X" -0.524721922818732
"standing" 1 "meantimeBodyaccelerationJerkstandarddev-Y" -0.470412403511239
"standing" 1 "meantimeBodyaccelerationJerkstandarddev-Z" -0.717322274881844
"standing" 1 "meantimeBodyaccelerationmagnitudemean" -0.453632943768818
"standing" 1 "meantimeBodyaccelerationmagnitudestandarddev" -0.497096402038329
"standing" 1 "meantimeBodyaccelerationmean-X" 0.265696920582133
"standing" 1 "meantimeBodyaccelerationmean-Y" -0.0182981725176081
"standing" 1 "meantimeBodyaccelerationmean-Z" -0.10784573454611
"standing" 1 "meantimeBodyaccelerationstandarddev-X" -0.545795331328326
"standing" 1 "meantimeBodyaccelerationstandarddev-Y" -0.367716218227378
"standing" 1 "meantimeBodyaccelerationstandarddev-Z" -0.502645746562824
"standing" 1 "meantimeBodygyroscopeJerkmagnitudemean" -0.639517432642651
"standing" 1 "meantimeBodygyroscopeJerkmagnitudestandarddev" -0.652050770910663
"standing" 1 "meantimeBodygyroscopeJerkmean-X" -0.0971120197265994
"standing" 1 "meantimeBodygyroscopeJerkmean-Y" -0.0417164808293948
"standing" 1 "meantimeBodygyroscopeJerkmean-Z" -0.0471393985477522
"standing" 1 "meantimeBodygyroscopeJerkstandarddev-X" -0.637812687210375
"standing" 1 "meantimeBodygyroscopeJerkstandarddev-Y" -0.634472244550432
"standing" 1 "meantimeBodygyroscopeJerkstandarddev-Z" -0.664591977786455
"standing" 1 "meantimeBodygyroscopemagnitudemean" -0.475404785802305
"standing" 1 "meantimeBodygyroscopemagnitudestandarddev" -0.499839593745821
"standing" 1 "meantimeBodygyroscopemean-X" -0.0208764064320173
"standing" 1 "meantimeBodygyroscopemean-Y" -0.0880722729400576
"standing" 1 "meantimeBodygyroscopemean-Z" 0.0862641666597983
"standing" 1 "meantimeBodygyroscopestandarddev-X" -0.686555715201729
"standing" 1 "meantimeBodygyroscopestandarddev-Y" -0.450979810499568
"standing" 1 "meantimeBodygyroscopestandarddev-Z" -0.597496136795101
"standing" 1 "meantimeGravityaccelerationmagnitudemean" -0.453632943768818
"standing" 1 "meantimeGravityaccelerationmagnitudestandarddev" -0.497096402038329
"standing" 1 "meantimeGravityaccelerationmean-X" 0.744867411573487
"standing" 1 "meantimeGravityaccelerationmean-Y" -0.0825562579855908
"standing" 1 "meantimeGravityaccelerationmean-Z" 0.072339870389049
"standing" 1 "meantimeGravityaccelerationstandarddev-X" -0.959859435936599
"standing" 1 "meantimeGravityaccelerationstandarddev-Y" -0.951150627458213
"standing" 1 "meantimeGravityaccelerationstandarddev-Z" -0.925817590867435
"standing" 3 "meanfrequencyBodyBodyaccelerationJerkmagnitudemean" -0.604752108072727
"standing" 3 "meanfrequencyBodyBodyaccelerationJerkmagnitudestandarddev" -0.615643694857361
"standing" 3 "meanfrequencyBodyBodygyroscopeJerkmagnitudemean" -0.810085498651026
"standing" 3 "meanfrequencyBodyBodygyroscopeJerkmagnitudestandarddev" -0.810032718739003
"standing" 3 "meanfrequencyBodyBodygyroscopemagnitudemean" -0.716822144279179
"standing" 3 "meanfrequencyBodyBodygyroscopemagnitudestandarddev" -0.703839403007038
"standing" 3 "meanfrequencyBodyaccelerationJerkmean-X" -0.645893496630499
"standing" 3 "meanfrequencyBodyaccelerationJerkmean-Y" -0.582949919157742
"standing" 3 "meanfrequencyBodyaccelerationJerkmean-Z" -0.780101644193548
"standing" 3 "meanfrequencyBodyaccelerationJerkstandarddev-X" -0.657844055881525
"standing" 3 "meanfrequencyBodyaccelerationJerkstandarddev-Y" -0.559851186088408
"standing" 3 "meanfrequencyBodyaccelerationJerkstandarddev-Z" -0.81080601659824
"standing" 3 "meanfrequencyBodyaccelerationmagnitudemean" -0.579076453758064
"standing" 3 "meanfrequencyBodyaccelerationmagnitudestandarddev" -0.663079838985044
"standing" 3 "meanfrequencyBodyaccelerationmean-X" -0.625733289873607
"standing" 3 "meanfrequencyBodyaccelerationmean-Y" -0.501779938505279
"standing" 3 "meanfrequencyBodyaccelerationmean-Z" -0.699656828592375
"standing" 3 "meanfrequencyBodyaccelerationstandarddev-X" -0.623805015199413
"standing" 3 "meanfrequencyBodyaccelerationstandarddev-Y" -0.502753639795894
"standing" 3 "meanfrequencyBodyaccelerationstandarddev-Z" -0.657443765803519
"standing" 3 "meanfrequencyBodygyroscopemean-X" -0.642097719778592
"standing" 3 "meanfrequencyBodygyroscopemean-Y" -0.775144985073314
"standing" 3 "meanfrequencyBodygyroscopemean-Z" -0.670734708996481
"standing" 3 "meanfrequencyBodygyroscopestandarddev-X" -0.719276622702346
"standing" 3 "meanfrequencyBodygyroscopestandarddev-Y" -0.758505287214076
"standing" 3 "meanfrequencyBodygyroscopestandarddev-Z" -0.751008875659824
"standing" 3 "meantimeBodyaccelerationJerkmagnitudemean" -0.650182434328446
"standing" 3 "meantimeBodyaccelerationJerkmagnitudestandarddev" -0.607658214170381
"standing" 3 "meantimeBodyaccelerationJerkmean-X" 0.0701731261988856
"standing" 3 "meantimeBodyaccelerationJerkmean-Y" 0.0144664329060411
"standing" 3 "meantimeBodyaccelerationJerkmean-Z" -0.000526818872875366
"standing" 3 "meantimeBodyaccelerationJerkstandarddev-X" -0.635484688041056
"standing" 3 "meantimeBodyaccelerationJerkstandarddev-Y" -0.55721186773783
"standing" 3 "meantimeBodyaccelerationJerkstandarddev-Z" -0.796066240234604
"standing" 3 "meantimeBodyaccelerationmagnitudemean" -0.563140802770059
"standing" 3 "meantimeBodyaccelerationmagnitudestandarddev" -0.591224780306452
"standing" 3 "meantimeBodyaccelerationmean-X" 0.273428719636364
"standing" 3 "meantimeBodyaccelerationmean-Y" -0.017856067384956
"standing" 3 "meantimeBodyaccelerationmean-Z" -0.106492632429097
"standing" 3 "meantimeBodyaccelerationstandarddev-X" -0.623413602046921
"standing" 3 "meantimeBodyaccelerationstandarddev-Y" -0.480015920697654
"standing" 3 "meantimeBodyaccelerationstandarddev-Z" -0.653625579293255
"standing" 3 "meantimeBodygyroscopeJerkmagnitudemean" -0.784056656246334
"standing" 3 "meantimeBodygyroscopeJerkmagnitudestandarddev" -0.80366136372434
"standing" 3 "meantimeBodygyroscopeJerkmean-X" -0.0991554609633431
"standing" 3 "meantimeBodygyroscopeJerkmean-Y" -0.0401923943695015
"standing" 3 "meantimeBodygyroscopeJerkmean-Z" -0.0521178264170088
"standing" 3 "meantimeBodygyroscopeJerkstandarddev-X" -0.689328428607038
"standing" 3 "meantimeBodygyroscopeJerkstandarddev-Y" -0.842659862111437
"standing" 3 "meantimeBodygyroscopeJerkstandarddev-Z" -0.743028500565982
"standing" 3 "meantimeBodygyroscopemagnitudemean" -0.643150121648094
"standing" 3 "meantimeBodygyroscopemagnitudestandarddev" -0.674010290979472
"standing" 3 "meantimeBodygyroscopemean-X" -0.0248490682828446
"standing" 3 "meantimeBodygyroscopemean-Y" -0.0743565308442815
"standing" 3 "meantimeBodygyroscopemean-Z" 0.0866875497119062
"standing" 3 "meantimeBodygyroscopestandarddev-X" -0.699262195705865
"standing" 3 "meantimeBodygyroscopestandarddev-Y" -0.76302218170088
"standing" 3 "meantimeBodygyroscopestandarddev-Z" -0.709483440322581
"standing" 3 "meantimeGravityaccelerationmagnitudemean" -0.563140802770059
"standing" 3 "meantimeGravityaccelerationmagnitudestandarddev" -0.591224780306452
"standing" 3 "meantimeGravityaccelerationmean-X" 0.707814353343108
"standing" 3 "meantimeGravityaccelerationmean-Y" -0.0260590480328739
"standing" 3 "meantimeGravityaccelerationmean-Z" 0.0480937904190616
"standing" 3 "meantimeGravityaccelerationstandarddev-X" -0.966457565630499
"standing" 3 "meantimeGravityaccelerationstandarddev-Y" -0.9445645371261
"standing" 3 "meantimeGravityaccelerationstandarddev-Z" -0.926966278211144
"standing" 5 "meanfrequencyBodyBodyaccelerationJerkmagnitudemean" -0.573176177044172
"standing" 5 "meanfrequencyBodyBodyaccelerationJerkmagnitudestandarddev" -0.613485123609272
"standing" 5 "meanfrequencyBodyBodygyroscopeJerkmagnitudemean" -0.748829309536424
"standing" 5 "meanfrequencyBodyBodygyroscopeJerkmagnitudestandarddev" -0.735610602483444
"standing" 5 "meanfrequencyBodyBodygyroscopemagnitudemean" -0.677355755703311
"standing" 5 "meanfrequencyBodyBodygyroscopemagnitudestandarddev" -0.715731148145695
"standing" 5 "meanfrequencyBodyaccelerationJerkmean-X" -0.604769869438742
"standing" 5 "meanfrequencyBodyaccelerationJerkmean-Y" -0.550991969857417
"standing" 5 "meanfrequencyBodyaccelerationJerkmean-Z" -0.768762357980132
"standing" 5 "meanfrequencyBodyaccelerationJerkstandarddev-X" -0.584013626983444
"standing" 5 "meanfrequencyBodyaccelerationJerkstandarddev-Y" -0.491500434303907
"standing" 5 "meanfrequencyBodyaccelerationJerkstandarddev-Z" -0.798835563807947
"standing" 5 "meanfrequencyBodyaccelerationmagnitudemean" -0.528503022745033
"standing" 5 "meanfrequencyBodyaccelerationmagnitudestandarddev" -0.594259529756954
"standing" 5 "meanfrequencyBodyaccelerationmean-X" -0.55123770513245
"standing" 5 "meanfrequencyBodyaccelerationmean-Y" -0.440232431795033
"standing" 5 "meanfrequencyBodyaccelerationmean-Z" -0.696171811490066
"standing" 5 "meanfrequencyBodyaccelerationstandarddev-X" -0.492829885748675
"standing" 5 "meanfrequencyBodyaccelerationstandarddev-Y" -0.422162171100331
"standing" 5 "meanfrequencyBodyaccelerationstandarddev-Z" -0.649351210748344
"standing" 5 "meanfrequencyBodygyroscopemean-X" -0.632239300829801
"standing" 5 "meanfrequencyBodygyroscopemean-Y" -0.71706218781457
"standing" 5 "meanfrequencyBodygyroscopemean-Z" -0.537329127293278
"standing" 5 "meanfrequencyBodygyroscopestandarddev-X" -0.73573857718543
"standing" 5 "meanfrequencyBodygyroscopestandarddev-Y" -0.702290390960265
"standing" 5 "meanfrequencyBodygyroscopestandarddev-Z" -0.669353687483444
"standing" 5 "meantimeBodyaccelerationJerkmagnitudemean" -0.589313870006622
"standing" 5 "meantimeBodyaccelerationJerkmagnitudestandarddev" -0.589031268133113
"standing" 5 "meantimeBodyaccelerationJerkmean-X" 0.0841019899622517
"standing" 5 "meantimeBodyaccelerationJerkmean-Y" 0.0017656830384106
"standing" 5 "meantimeBodyaccelerationJerkmean-Z" -0.0029537113427351
"standing" 5 "meantimeBodyaccelerationJerkstandarddev-X" -0.575890535679801
"standing" 5 "meantimeBodyaccelerationJerkstandarddev-Y" -0.506544358609603
"standing" 5 "meantimeBodyaccelerationJerkstandarddev-Z" -0.78456199486755
"standing" 5 "meantimeBodyaccelerationmagnitudemean" -0.460866415568709
"standing" 5 "meantimeBodyaccelerationmagnitudestandarddev" -0.52162345171192
"standing" 5 "meantimeBodyaccelerationmean-X" 0.279177960301325
"standing" 5 "meantimeBodyaccelerationmean-Y" -0.0154833455336192
"standing" 5 "meantimeBodyaccelerationmean-Z" -0.105661736816887
"standing" 5 "meantimeBodyaccelerationstandarddev-X" -0.507691011391722
"standing" 5 "meantimeBodyaccelerationstandarddev-Y" -0.402724906078146
"standing" 5 "meantimeBodyaccelerationstandarddev-Z" -0.646443640175497
"standing" 5 "meantimeBodygyroscopeJerkmagnitudemean" -0.707383517582782
"standing" 5 "meantimeBodygyroscopeJerkmagnitudestandarddev" -0.734187493344371
"standing" 5 "meantimeBodygyroscopeJerkmean-X" -0.103522877147351
"standing" 5 "meantimeBodygyroscopeJerkmean-Y" -0.0490624519374172
"standing" 5 "meantimeBodygyroscopeJerkmean-Z" -0.0506258160122517
"standing" 5 "meantimeBodygyroscopeJerkstandarddev-X" -0.662581310334437
"standing" 5 "meantimeBodygyroscopeJerkstandarddev-Y" -0.774114270364238
"standing" 5 "meantimeBodygyroscopeJerkstandarddev-Z" -0.564680771249007
"standing" 5 "meantimeBodygyroscopemagnitudemean" -0.602770284825828
"standing" 5 "meantimeBodygyroscopemagnitudestandarddev" -0.664078383532781
"standing" 5 "meantimeBodygyroscopemean-X" -0.0294516873643046
"standing" 5 "meantimeBodygyroscopemean-Y" -0.0774316445596026
"standing" 5 "meantimeBodygyroscopemean-Z" 0.0866267116745033
"standing" 5 "meantimeBodygyroscopestandarddev-X" -0.709955676983444
"standing" 5 "meantimeBodygyroscopestandarddev-Y" -0.705638306688742
"standing" 5 "meantimeBodygyroscopestandarddev-Z" -0.606589817380795
"standing" 5 "meantimeGravityaccelerationmagnitudemean" -0.460866415568709
"standing" 5 "meantimeGravityaccelerationmagnitudestandarddev" -0.52162345171192
"standing" 5 "meantimeGravityaccelerationmean-X" 0.698153719072848
"standing" 5 "meantimeGravityaccelerationmean-Y" 0.112313109736755
"standing" 5 "meantimeGravityaccelerationmean-Z" 0.0921607197449904
"standing" 5 "meantimeGravityaccelerationstandarddev-X" -0.964629108807947
"standing" 5 "meantimeGravityaccelerationstandarddev-Y" -0.939973777950331
"standing" 5 "meantimeGravityaccelerationstandarddev-Z" -0.94207867884106
"standing" 6 "meanfrequencyBodyBodyaccelerationJerkmagnitudemean" -0.494882316238462
"standing" 6 "meanfrequencyBodyBodyaccelerationJerkmagnitudestandarddev" -0.516711262173969
"standing" 6 "meanfrequencyBodyBodygyroscopeJerkmagnitudemean" -0.651886909221538
"standing" 6 "meanfrequencyBodyBodygyroscopeJerkmagnitudestandarddev" -0.660175875210246
"standing" 6 "meanfrequencyBodyBodygyroscopemagnitudemean" -0.579130051151385
"standing" 6 "meanfrequencyBodyBodygyroscopemagnitudestandarddev" -0.657368673849846
"standing" 6 "meanfrequencyBodyaccelerationJerkmean-X" -0.549394273848923
"standing" 6 "meanfrequencyBodyaccelerationJerkmean-Y" -0.503558973703692
"standing" 6 "meanfrequencyBodyaccelerationJerkmean-Z" -0.720867157741538
"standing" 6 "meanfrequencyBodyaccelerationJerkstandarddev-X" -0.555346159400332
"standing" 6 "meanfrequencyBodyaccelerationJerkstandarddev-Y" -0.437837459287385
"standing" 6 "meanfrequencyBodyaccelerationJerkstandarddev-Z" -0.755751144098462
"standing" 6 "meanfrequencyBodyaccelerationmagnitudemean" -0.473974924380431
"standing" 6 "meanfrequencyBodyaccelerationmagnitudestandarddev" -0.570910289993846
"standing" 6 "meanfrequencyBodyaccelerationmean-X" -0.506174926221538
"standing" 6 "meanfrequencyBodyaccelerationmean-Y" -0.392041410138769
"standing" 6 "meanfrequencyBodyaccelerationmean-Z" -0.683725945015385
"standing" 6 "meanfrequencyBodyaccelerationstandarddev-X" -0.506680276530492
"standing" 6 "meanfrequencyBodyaccelerationstandarddev-Y" -0.396677793847908
"standing" 6 "meanfrequencyBodyaccelerationstandarddev-Z" -0.694365207233846
"standing" 6 "meanfrequencyBodygyroscopemean-X" -0.537201442069846
"standing" 6 "meanfrequencyBodygyroscopemean-Y" -0.621188724858462
"standing" 6 "meanfrequencyBodygyroscopemean-Z" -0.507604207506462
"standing" 6 "meanfrequencyBodygyroscopestandarddev-X" -0.692862440004
"standing" 6 "meanfrequencyBodygyroscopestandarddev-Y" -0.633236229753846
"standing" 6 "meanfrequencyBodygyroscopestandarddev-Z" -0.67302031484
"standing" 6 "meantimeBodyaccelerationJerkmagnitudemean" -0.551413652396923
"standing" 6 "meantimeBodyaccelerationJerkmagnitudestandarddev" -0.502935062310769
"standing" 6 "meantimeBodyaccelerationJerkmean-X" 0.0813833604034769
"standing" 6 "meantimeBodyaccelerationJerkmean-Y" 0.000479281129661539
"standing" 6 "meantimeBodyaccelerationJerkmean-Z" -0.00225896302076923
"standing" 6 "meantimeBodyaccelerationJerkstandarddev-X" -0.531468310262154
"standing" 6 "meantimeBodyaccelerationJerkstandarddev-Y" -0.454437496885815
"standing" 6 "meantimeBodyaccelerationJerkstandarddev-Z" -0.738955207627692
"standing" 6 "meantimeBodyaccelerationmagnitudemean" -0.464770006998123
"standing" 6 "meantimeBodyaccelerationmagnitudestandarddev" -0.483790606354154
"standing" 6 "meantimeBodyaccelerationmean-X" 0.272376614181538
"standing" 6 "meantimeBodyaccelerationmean-Y" -0.0175697042641846
"standing" 6 "meantimeBodyaccelerationmean-Z" -0.11599454136
"standing" 6 "meantimeBodyaccelerationstandarddev-X" -0.505086085072062
"standing" 6 "meantimeBodyaccelerationstandarddev-Y" -0.368403670137262
"standing" 6 "meantimeBodyaccelerationstandarddev-Z" -0.672512004586708
"standing" 6 "meantimeBodygyroscopeJerkmagnitudemean" -0.621936158532308
"standing" 6 "meantimeBodygyroscopeJerkmagnitudestandarddev" -0.644474485460492
"standing" 6 "meantimeBodygyroscopeJerkmean-X" -0.0829159966093231
"standing" 6 "meantimeBodygyroscopeJerkmean-Y" -0.0454921005615385
"standing" 6 "meantimeBodygyroscopeJerkmean-Z" -0.0533610323667692
"standing" 6 "meantimeBodygyroscopeJerkstandarddev-X" -0.546009968372308
"standing" 6 "meantimeBodygyroscopeJerkstandarddev-Y" -0.677635980501539
"standing" 6 "meantimeBodygyroscopeJerkstandarddev-Z" -0.526908306306892
"standing" 6 "meantimeBodygyroscopemagnitudemean" -0.549494852037046
"standing" 6 "meantimeBodygyroscopemagnitudestandarddev" -0.579837818063692
"standing" 6 "meantimeBodygyroscopemean-X" -0.0433611785374462
"standing" 6 "meantimeBodygyroscopemean-Y" -0.0706129097498462
"standing" 6 "meantimeBodygyroscopemean-Z" 0.0973130293888923
"standing" 6 "meantimeBodygyroscopestandarddev-X" -0.653800660041538
"standing" 6 "meantimeBodygyroscopestandarddev-Y" -0.626252072652308
"standing" 6 "meantimeBodygyroscopestandarddev-Z" -0.599910232855692
"standing" 6 "meantimeGravityaccelerationmagnitudemean" -0.464770006998123
"standing" 6 "meantimeGravityaccelerationmagnitudestandarddev" -0.483790606354154
"standing" 6 "meantimeGravityaccelerationmean-X" 0.688702063569231
"standing" 6 "meantimeGravityaccelerationmean-Y" 0.0162055455953846
"standing" 6 "meantimeGravityaccelerationmean-Z" 0.0475199990906462
"standing" 6 "meantimeGravityaccelerationstandarddev-X" -0.958898709015385
"standing" 6 "meantimeGravityaccelerationstandarddev-Y" -0.9509348864
